BR_code,date_time,start_wt,end_wt,diff_wt
BR7-01111,2015/7/17 00:00:00,4916,4916,0
BR7-01111,2015/7/18 00:00:00,4869,4869,0
BR7-01111,2015/7/19 00:00:00,4783,4863,80
BR7-01111,2015/7/20 00:00:00,4775,4863,88
BR7-01111,2015/7/21 00:00:00,4770,4863,93
BR7-01111,2015/7/22 00:00:00,4767,4864,97
BR7-01111,2015/7/23 00:00:00,4739,4858,119
BR7-01111,2015/7/24 00:00:00,4713,4866,153
BR7-01111,2015/7/25 00:00:00,4738,4865,127
BR7-01111,2015/7/26 00:00:00,4705,4855,150
BR7-01111,2015/7/27 00:00:00,4698,4866,168
BR7-01111,2015/7/28 00:00:00,4704,4863,159
BR7-01111,2015/7/29 00:00:00,4653,4851,198
BR7-01111,2015/7/30 00:00:00,4628,4847,219
BR7-01111,2015/7/31 00:00:00,4612,4842,230
BR7-01111,2015/8/1 00:00:00,4569,4854,285
BR7-01111,2015/8/2 00:00:00,4556,4850,294
BR7-01111,2015/8/3 00:00:00,4481,4858,377
BR7-01111,2015/8/4 00:00:00,4441,4832,391
BR7-01111,2015/8/5 00:00:00,4430,4852,422
BR7-01111,2015/8/6 00:00:00,4511,4851,340
BR7-01111,2015/8/7 00:00:00,4478,4820,342
BR7-01111,2015/8/8 00:00:00,4395,4845,450
BR7-01111,2015/8/9 00:00:00,4465,4857,392
BR7-01111,2015/8/10 00:00:00,4260,4851,591
BR7-01111,2015/8/11 00:00:00,4603,4861,258
BR7-01111,2015/8/12 00:00:00,4465,4841,376
BR7-01111,2015/8/13 00:00:00,4414,4823,409
BR7-01111,2015/8/14 00:00:00,4437,4830,393
BR7-01111,2015/8/15 00:00:00,4399,4857,458
BR7-01111,2015/8/16 00:00:00,4269,4853,584
BR7-01111,2015/8/17 00:00:00,4687,4852,165
BR7-01111,2015/8/18 00:00:00,4460,4821,361
BR7-01111,2015/8/19 00:00:00,4603,4841,238
BR7-01111,2015/8/20 00:00:00,4531,4818,287
BR7-01111,2015/8/21 00:00:00,4342,4824,482
BR7-01111,2015/8/21 00:00:00,4656,4862,206
BR7-01111,2015/8/22 00:00:00,4750,4858,108
BR7-01111,2015/8/23 00:00:00,4349,4835,486
BR7-01111,2015/8/24 00:00:00,4552,4856,304
BR7-01111,2015/8/25 00:00:00,4616,4849,233
BR7-01111,2015/8/26 00:00:00,4547,4853,306
BR7-01111,2015/8/27 00:00:00,4568,4861,293
BR7-01112,2015/7/17 00:00:00,4935,4935,0
BR7-01112,2015/7/18 00:00:00,4895,4895,0
BR7-01112,2015/7/19 00:00:00,4822,4863,41
BR7-01112,2015/7/20 00:00:00,4786,4862,76
BR7-01112,2015/7/21 00:00:00,4784,4864,80
BR7-01112,2015/7/22 00:00:00,4782,4864,82
BR7-01112,2015/7/23 00:00:00,4767,4860,93
BR7-01112,2015/7/24 00:00:00,4754,4861,107
BR7-01112,2015/7/25 00:00:00,4756,4861,105
BR7-01112,2015/7/26 00:00:00,4732,4856,124
BR7-01112,2015/7/27 00:00:00,4719,4862,143
BR7-01112,2015/7/28 00:00:00,4703,4861,158
BR7-01112,2015/7/29 00:00:00,4685,4853,168
BR7-01112,2015/7/30 00:00:00,4656,4856,200
BR7-01112,2015/7/31 00:00:00,4635,4845,210
BR7-01112,2015/8/1 00:00:00,4579,4851,272
BR7-01112,2015/8/2 00:00:00,4556,4852,296
BR7-01112,2015/8/3 00:00:00,4471,4859,388
BR7-01112,2015/8/4 00:00:00,4416,4831,415
BR7-01112,2015/8/5 00:00:00,4414,4852,438
BR7-01112,2015/8/6 00:00:00,4417,4844,427
BR7-01112,2015/8/7 00:00:00,4439,4828,389
BR7-01112,2015/8/8 00:00:00,4395,4842,447
BR7-01112,2015/8/9 00:00:00,4451,4858,407
BR7-01112,2015/8/10 00:00:00,4257,4852,595
BR7-01112,2015/8/11 00:00:00,4617,4861,244
BR7-01112,2015/8/12 00:00:00,4462,4852,390
BR7-01112,2015/8/13 00:00:00,4457,4846,389
BR7-01112,2015/8/14 00:00:00,4428,4856,428
BR7-01112,2015/8/15 00:00:00,4477,4856,379
BR7-01112,2015/8/16 00:00:00,4293,4862,569
BR7-01112,2015/8/17 00:00:00,4707,4860,153
BR7-01112,2015/8/18 00:00:00,4471,4839,368
BR7-01112,2015/8/19 00:00:00,4633,4860,227
BR7-01112,2015/8/20 00:00:00,4553,4839,286
BR7-01112,2015/8/21 00:00:00,4441,4441,0
BR7-01112,2015/8/21 00:00:00,4324,4853,529
BR7-01112,2015/8/22 00:00:00,4762,4858,96
BR7-01112,2015/8/23 00:00:00,4455,4846,391
BR7-01112,2015/8/24 00:00:00,4628,4862,234
BR7-01112,2015/8/25 00:00:00,4660,4855,195
BR7-01112,2015/8/26 00:00:00,4627,4857,230
BR7-01112,2015/8/27 00:00:00,4707,4860,153
BR7-01113,2015/7/17 00:00:00,4834,4862,28
BR7-01113,2015/7/18 00:00:00,4821,4861,40
BR7-01113,2015/7/19 00:00:00,4779,4863,84
BR7-01113,2015/7/20 00:00:00,4775,4862,87
BR7-01113,2015/7/21 00:00:00,4774,4864,90
BR7-01113,2015/7/22 00:00:00,4772,4865,93
BR7-01113,2015/7/23 00:00:00,4752,4862,110
BR7-01113,2015/7/24 00:00:00,4738,4861,123
BR7-01113,2015/7/25 00:00:00,4743,4863,120
BR7-01113,2015/7/26 00:00:00,4716,4859,143
BR7-01113,2015/7/27 00:00:00,4712,4862,150
BR7-01113,2015/7/28 00:00:00,4707,4859,152
BR7-01113,2015/7/29 00:00:00,4671,4855,184
BR7-01113,2015/7/30 00:00:00,4655,4850,195
BR7-01113,2015/7/31 00:00:00,4619,4847,228
BR7-01113,2015/8/1 00:00:00,4583,4855,272
BR7-01113,2015/8/2 00:00:00,4577,4851,274
BR7-01113,2015/8/3 00:00:00,4511,4853,342
BR7-01113,2015/8/4 00:00:00,4429,4835,406
BR7-01113,2015/8/5 00:00:00,4422,4848,426
BR7-01113,2015/8/6 00:00:00,4465,4837,372
BR7-01113,2015/8/7 00:00:00,4488,4876,388
BR7-01113,2015/8/8 00:00:00,4461,4842,381
BR7-01113,2015/8/9 00:00:00,4348,4853,505
BR7-01113,2015/8/10 00:00:00,4201,4852,651
BR7-01113,2015/8/11 00:00:00,4650,4856,206
BR7-01113,2015/8/12 00:00:00,4446,4834,388
BR7-01113,2015/8/13 00:00:00,4468,4839,371
BR7-01113,2015/8/14 00:00:00,4373,4841,468
BR7-01113,2015/8/15 00:00:00,4512,4847,335
BR7-01113,2015/8/16 00:00:00,4272,4840,568
BR7-01113,2015/8/17 00:00:00,4759,4862,103
BR7-01113,2015/8/18 00:00:00,4359,4831,472
BR7-01113,2015/8/19 00:00:00,4583,4858,275
BR7-01113,2015/8/20 00:00:00,4512,4840,328
BR7-01113,2015/8/21 00:00:00,4361,4361,0
BR7-01113,2015/8/21 00:00:00,4226,4851,625
BR7-01113,2015/8/22 00:00:00,4743,4859,116
BR7-01113,2015/8/23 00:00:00,4347,4838,491
BR7-01113,2015/8/24 00:00:00,4600,4858,258
BR7-01113,2015/8/25 00:00:00,4604,4851,247
BR7-01113,2015/8/26 00:00:00,4542,4851,309
BR7-01113,2015/8/27 00:00:00,4528,4855,327
BR7-01114,2015/7/17 00:00:00,4918,4918,0
BR7-01114,2015/7/18 00:00:00,4868,4868,0
BR7-01114,2015/7/19 00:00:00,4778,4863,85
BR7-01114,2015/7/20 00:00:00,4769,4860,91
BR7-01114,2015/7/21 00:00:00,4762,4863,101
BR7-01114,2015/7/22 00:00:00,4759,4864,105
BR7-01114,2015/7/23 00:00:00,4739,4857,118
BR7-01114,2015/7/24 00:00:00,4720,4862,142
BR7-01114,2015/7/25 00:00:00,4746,4862,116
BR7-01114,2015/7/26 00:00:00,4705,4856,151
BR7-01114,2015/7/27 00:00:00,4714,4863,149
BR7-01114,2015/7/28 00:00:00,4735,4861,126
BR7-01114,2015/7/29 00:00:00,4660,4856,196
BR7-01114,2015/7/30 00:00:00,4649,4852,203
BR7-01114,2015/7/31 00:00:00,4622,4842,220
BR7-01114,2015/8/1 00:00:00,4570,4848,278
BR7-01114,2015/8/2 00:00:00,4581,4846,265
BR7-01114,2015/8/3 00:00:00,4489,4849,360
BR7-01114,2015/8/4 00:00:00,4422,4836,414
BR7-01114,2015/8/5 00:00:00,4447,4852,405
BR7-01114,2015/8/6 00:00:00,4500,4848,348
BR7-01114,2015/8/7 00:00:00,4464,4831,367
BR7-01114,2015/8/8 00:00:00,4423,4844,421
BR7-01114,2015/8/9 00:00:00,4487,4849,362
BR7-01114,2015/8/10 00:00:00,4252,4841,589
BR7-01114,2015/8/11 00:00:00,4615,4857,242
BR7-01114,2015/8/12 00:00:00,4463,4839,376
BR7-01114,2015/8/13 00:00:00,4444,4827,383
BR7-01114,2015/8/14 00:00:00,4487,4838,351
BR7-01114,2015/8/15 00:00:00,4458,4828,370
BR7-01114,2015/8/16 00:00:00,4304,4837,533
BR7-01114,2015/8/17 00:00:00,4664,4852,188
BR7-01114,2015/8/18 00:00:00,4435,4824,389
BR7-01114,2015/8/19 00:00:00,4579,4848,269
BR7-01114,2015/8/20 00:00:00,4515,4834,319
BR7-01114,2015/8/21 00:00:00,4399,4393,-6
BR7-01114,2015/8/21 00:00:00,4273,4831,558
BR7-01114,2015/8/22 00:00:00,4740,4857,117
BR7-01114,2015/8/23 00:00:00,4391,4825,434
BR7-01114,2015/8/24 00:00:00,4624,4850,226
BR7-01114,2015/8/25 00:00:00,4618,4844,226
BR7-01114,2015/8/26 00:00:00,4546,4843,297
BR7-01114,2015/8/27 00:00:00,4552,4849,297
BR7-01121,2015/7/17 00:00:00,4870,4870,0
BR7-01121,2015/7/18 00:00:00,4828,4860,32
BR7-01121,2015/7/19 00:00:00,4782,4862,80
BR7-01121,2015/7/20 00:00:00,4781,4862,81
BR7-01121,2015/7/21 00:00:00,4777,4863,86
BR7-01121,2015/7/22 00:00:00,4774,4866,92
BR7-01121,2015/7/23 00:00:00,4767,4862,95
BR7-01121,2015/7/24 00:00:00,4749,4863,114
BR7-01121,2015/7/25 00:00:00,4757,4862,105
BR7-01121,2015/7/26 00:00:00,4735,4857,122
BR7-01121,2015/7/27 00:00:00,4728,4864,136
BR7-01121,2015/7/28 00:00:00,4735,4864,129
BR7-01121,2015/7/29 00:00:00,4688,4851,163
BR7-01121,2015/7/30 00:00:00,4670,4855,185
BR7-01121,2015/7/31 00:00:00,4644,4844,200
BR7-01121,2015/8/1 00:00:00,4623,4851,228
BR7-01121,2015/8/2 00:00:00,4588,4850,262
BR7-01121,2015/8/3 00:00:00,4517,4852,335
BR7-01121,2015/8/4 00:00:00,4466,4833,367
BR7-01121,2015/8/5 00:00:00,4471,4854,383
BR7-01121,2015/8/6 00:00:00,4491,4847,356
BR7-01121,2015/8/7 00:00:00,4568,4819,251
BR7-01121,2015/8/8 00:00:00,4372,4822,450
BR7-01121,2015/8/9 00:00:00,4356,4851,495
BR7-01121,2015/8/10 00:00:00,4306,4852,546
BR7-01121,2015/8/11 00:00:00,4617,4852,235
BR7-01121,2015/8/12 00:00:00,4483,4847,364
BR7-01121,2015/8/13 00:00:00,4528,4831,303
BR7-01121,2015/8/14 00:00:00,4463,4840,377
BR7-01121,2015/8/15 00:00:00,4496,4836,340
BR7-01121,2015/8/16 00:00:00,4285,4841,556
BR7-01121,2015/8/17 00:00:00,4720,4848,128
BR7-01121,2015/8/18 00:00:00,4480,4827,347
BR7-01121,2015/8/19 00:00:00,4596,4855,259
BR7-01121,2015/8/20 00:00:00,4494,4838,344
BR7-01121,2015/8/21 00:00:00,4477,4783,306
BR7-01121,2015/8/21 00:00:00,4660,4863,203
BR7-01121,2015/8/22 00:00:00,4740,4860,120
BR7-01121,2015/8/23 00:00:00,4391,4840,449
BR7-01121,2015/8/24 00:00:00,4603,4856,253
BR7-01121,2015/8/25 00:00:00,4639,4852,213
BR7-01121,2015/8/26 00:00:00,4586,4853,267
BR7-01121,2015/8/27 00:00:00,4596,4861,265
BR7-01122,2015/7/17 00:00:00,4931,4931,0
BR7-01122,2015/7/18 00:00:00,4884,4884,0
BR7-01122,2015/7/19 00:00:00,4796,4863,67
BR7-01122,2015/7/20 00:00:00,4775,4863,88
BR7-01122,2015/7/21 00:00:00,4768,4863,95
BR7-01122,2015/7/22 00:00:00,4765,4861,96
BR7-01122,2015/7/23 00:00:00,4745,4859,114
BR7-01122,2015/7/24 00:00:00,4732,4865,133
BR7-01122,2015/7/25 00:00:00,4742,4864,122
BR7-01122,2015/7/26 00:00:00,4706,4855,149
BR7-01122,2015/7/27 00:00:00,4689,4864,175
BR7-01122,2015/7/28 00:00:00,4685,4863,178
BR7-01122,2015/7/29 00:00:00,4644,4852,208
BR7-01122,2015/7/30 00:00:00,4616,4850,234
BR7-01122,2015/7/31 00:00:00,4590,4845,255
BR7-01122,2015/8/1 00:00:00,4531,4853,322
BR7-01122,2015/8/2 00:00:00,4502,4846,344
BR7-01122,2015/8/3 00:00:00,4427,4847,420
BR7-01122,2015/8/4 00:00:00,4348,4831,483
BR7-01122,2015/8/5 00:00:00,4392,4852,460
BR7-01122,2015/8/6 00:00:00,4422,4850,428
BR7-01122,2015/8/7 00:00:00,4414,4825,411
BR7-01122,2015/8/8 00:00:00,4391,4845,454
BR7-01122,2015/8/9 00:00:00,4440,4855,415
BR7-01122,2015/8/10 00:00:00,4256,4851,595
BR7-01122,2015/8/11 00:00:00,4615,4855,240
BR7-01122,2015/8/12 00:00:00,4470,4845,375
BR7-01122,2015/8/13 00:00:00,4438,4842,404
BR7-01122,2015/8/14 00:00:00,4444,4854,410
BR7-01122,2015/8/15 00:00:00,4494,4858,364
BR7-01122,2015/8/16 00:00:00,4351,4854,503
BR7-01122,2015/8/17 00:00:00,4714,4855,141
BR7-01122,2015/8/18 00:00:00,4479,4832,353
BR7-01122,2015/8/19 00:00:00,4627,4859,232
BR7-01122,2015/8/20 00:00:00,4556,4842,286
BR7-01122,2015/8/21 00:00:00,4423,4419,-4
BR7-01122,2015/8/21 00:00:00,4309,4851,542
BR7-01122,2015/8/22 00:00:00,4779,4859,80
BR7-01122,2015/8/23 00:00:00,4463,4834,371
BR7-01122,2015/8/24 00:00:00,4652,4853,201
BR7-01122,2015/8/25 00:00:00,4663,4848,185
BR7-01122,2015/8/26 00:00:00,4636,4851,215
BR7-01122,2015/8/27 00:00:00,4620,4852,232
BR7-01123,2015/7/17 00:00:00,4930,4930,0
BR7-01123,2015/7/18 00:00:00,4886,4886,0
BR7-01123,2015/7/19 00:00:00,4803,4862,59
BR7-01123,2015/7/20 00:00:00,4779,4858,79
BR7-01123,2015/7/21 00:00:00,4769,4862,93
BR7-01123,2015/7/22 00:00:00,4770,4865,95
BR7-01123,2015/7/23 00:00:00,4767,4861,94
BR7-01123,2015/7/24 00:00:00,4749,4861,112
BR7-01123,2015/7/25 00:00:00,4758,4863,105
BR7-01123,2015/7/26 00:00:00,4716,4858,142
BR7-01123,2015/7/27 00:00:00,4713,4863,150
BR7-01123,2015/7/28 00:00:00,4684,4861,177
BR7-01123,2015/7/29 00:00:00,4658,4855,197
BR7-01123,2015/7/30 00:00:00,4634,4849,215
BR7-01123,2015/7/31 00:00:00,4609,4845,236
BR7-01123,2015/8/1 00:00:00,4554,4852,298
BR7-01123,2015/8/2 00:00:00,4526,4851,325
BR7-01123,2015/8/3 00:00:00,4474,4854,380
BR7-01123,2015/8/4 00:00:00,4428,4834,406
BR7-01123,2015/8/5 00:00:00,4443,4852,409
BR7-01123,2015/8/6 00:00:00,4458,4851,393
BR7-01123,2015/8/7 00:00:00,4471,4829,358
BR7-01123,2015/8/8 00:00:00,4440,4847,407
BR7-01123,2015/8/9 00:00:00,4483,4854,371
BR7-01123,2015/8/10 00:00:00,4259,4846,587
BR7-01123,2015/8/11 00:00:00,4616,4863,247
BR7-01123,2015/8/12 00:00:00,4451,4853,402
BR7-01123,2015/8/13 00:00:00,4451,4846,395
BR7-01123,2015/8/14 00:00:00,4414,4855,441
BR7-01123,2015/8/15 00:00:00,4481,4857,376
BR7-01123,2015/8/16 00:00:00,4409,4860,451
BR7-01123,2015/8/17 00:00:00,4690,4857,167
BR7-01123,2015/8/18 00:00:00,4471,4840,369
BR7-01123,2015/8/19 00:00:00,4624,4857,233
BR7-01123,2015/8/20 00:00:00,4560,4843,283
BR7-01123,2015/8/21 00:00:00,4432,4432,0
BR7-01123,2015/8/21 00:00:00,4312,4850,538
BR7-01123,2015/8/22 00:00:00,4773,4862,89
BR7-01123,2015/8/23 00:00:00,4424,4843,419
BR7-01123,2015/8/24 00:00:00,4650,4856,206
BR7-01123,2015/8/25 00:00:00,4893,4893,0
BR7-01123,2015/8/26 00:00:00,4400,4838,438
BR7-01123,2015/8/27 00:00:00,4596,4860,264
BR7-01124,2015/7/17 00:00:00,4910,4910,0
BR7-01124,2015/7/18 00:00:00,4857,4866,9
BR7-01124,2015/7/19 00:00:00,4776,4866,90
BR7-01124,2015/7/20 00:00:00,4770,4861,91
BR7-01124,2015/7/21 00:00:00,4759,4861,102
BR7-01124,2015/7/22 00:00:00,4747,4864,117
BR7-01124,2015/7/23 00:00:00,4744,4856,112
BR7-01124,2015/7/24 00:00:00,4694,4862,168
BR7-01124,2015/7/25 00:00:00,4727,4860,133
BR7-01124,2015/7/26 00:00:00,4686,4855,169
BR7-01124,2015/7/27 00:00:00,4688,4862,174
BR7-01124,2015/7/28 00:00:00,4694,4862,168
BR7-01124,2015/7/29 00:00:00,4641,4853,212
BR7-01124,2015/7/30 00:00:00,4610,4852,242
BR7-01124,2015/7/31 00:00:00,4596,4844,248
BR7-01124,2015/8/1 00:00:00,4554,4848,294
BR7-01124,2015/8/2 00:00:00,4535,4851,316
BR7-01124,2015/8/3 00:00:00,4486,4854,368
BR7-01124,2015/8/4 00:00:00,4447,4839,392
BR7-01124,2015/8/5 00:00:00,4467,4850,383
BR7-01124,2015/8/6 00:00:00,4511,4848,337
BR7-01124,2015/8/7 00:00:00,4449,4832,383
BR7-01124,2015/8/8 00:00:00,4409,4844,435
BR7-01124,2015/8/9 00:00:00,4442,4854,412
BR7-01124,2015/8/10 00:00:00,4224,4843,619
BR7-01124,2015/8/11 00:00:00,4597,4856,259
BR7-01124,2015/8/12 00:00:00,4435,4844,409
BR7-01124,2015/8/13 00:00:00,4404,4834,430
BR7-01124,2015/8/14 00:00:00,4405,4844,439
BR7-01124,2015/8/15 00:00:00,4481,4846,365
BR7-01124,2015/8/16 00:00:00,4251,4842,591
BR7-01124,2015/8/17 00:00:00,4718,4854,136
BR7-01124,2015/8/18 00:00:00,4415,4827,412
BR7-01124,2015/8/19 00:00:00,4588,4855,267
BR7-01124,2015/8/20 00:00:00,4535,4838,303
BR7-01124,2015/8/21 00:00:00,4386,4381,-5
BR7-01124,2015/8/21 00:00:00,4250,4846,596
BR7-01124,2015/8/22 00:00:00,4745,4860,115
BR7-01124,2015/8/23 00:00:00,4430,4841,411
BR7-01124,2015/8/24 00:00:00,4654,4848,194
BR7-01124,2015/8/25 00:00:00,4635,4847,212
BR7-01124,2015/8/26 00:00:00,4608,4846,238
BR7-01124,2015/8/27 00:00:00,4610,4848,238
BR7-01131,2015/7/17 00:00:00,4823,4861,38
BR7-01131,2015/7/18 00:00:00,4824,4863,39
BR7-01131,2015/7/19 00:00:00,4793,4863,70
BR7-01131,2015/7/20 00:00:00,4789,4862,73
BR7-01131,2015/7/21 00:00:00,4787,4864,77
BR7-01131,2015/7/22 00:00:00,4783,4865,82
BR7-01131,2015/7/23 00:00:00,4773,4862,89
BR7-01131,2015/7/24 00:00:00,4758,4866,108
BR7-01131,2015/7/25 00:00:00,4767,4864,97
BR7-01131,2015/7/26 00:00:00,4747,4856,109
BR7-01131,2015/7/27 00:00:00,4742,4863,121
BR7-01131,2015/7/28 00:00:00,4718,4864,146
BR7-01131,2015/7/29 00:00:00,4704,4851,147
BR7-01131,2015/7/30 00:00:00,4679,4855,176
BR7-01131,2015/7/31 00:00:00,4671,4848,177
BR7-01131,2015/8/1 00:00:00,4631,4856,225
BR7-01131,2015/8/2 00:00:00,4615,4850,235
BR7-01131,2015/8/3 00:00:00,4532,4858,326
BR7-01131,2015/8/4 00:00:00,4492,4836,344
BR7-01131,2015/8/5 00:00:00,4485,4858,373
BR7-01131,2015/8/6 00:00:00,4469,4851,382
BR7-01131,2015/8/7 00:00:00,4462,4816,354
BR7-01131,2015/8/8 00:00:00,4367,4842,475
BR7-01131,2015/8/9 00:00:00,4461,4859,398
BR7-01131,2015/8/10 00:00:00,4241,4848,607
BR7-01131,2015/8/11 00:00:00,4664,4857,193
BR7-01131,2015/8/12 00:00:00,4473,4848,375
BR7-01131,2015/8/13 00:00:00,4466,4836,370
BR7-01131,2015/8/14 00:00:00,4412,4850,438
BR7-01131,2015/8/15 00:00:00,4483,4853,370
BR7-01131,2015/8/16 00:00:00,4311,4853,542
BR7-01131,2015/8/17 00:00:00,4706,4855,149
BR7-01131,2015/8/18 00:00:00,4515,4832,317
BR7-01131,2015/8/19 00:00:00,4616,4856,240
BR7-01131,2015/8/20 00:00:00,4570,4835,265
BR7-01131,2015/8/21 00:00:00,4483,4830,347
BR7-01131,2015/8/21 00:00:00,4726,4858,132
BR7-01131,2015/8/22 00:00:00,4780,4853,73
BR7-01131,2015/8/23 00:00:00,4428,4834,406
BR7-01131,2015/8/24 00:00:00,4687,4850,163
BR7-01131,2015/8/25 00:00:00,4687,4839,152
BR7-01131,2015/8/26 00:00:00,4604,4843,239
BR7-01131,2015/8/27 00:00:00,4621,4846,225
BR7-01132,2015/7/17 00:00:00,4963,4963,0
BR7-01132,2015/7/18 00:00:00,4922,4922,0
BR7-01132,2015/7/19 00:00:00,4843,4865,22
BR7-01132,2015/7/20 00:00:00,4788,4864,76
BR7-01132,2015/7/21 00:00:00,4779,4864,85
BR7-01132,2015/7/22 00:00:00,4777,4865,88
BR7-01132,2015/7/23 00:00:00,4784,4782,-2
BR7-01132,2015/7/24 00:00:00,4656,4860,204
BR7-01132,2015/7/25 00:00:00,4752,4862,110
BR7-01132,2015/7/26 00:00:00,4736,4854,118
BR7-01132,2015/7/27 00:00:00,4711,4864,153
BR7-01132,2015/7/28 00:00:00,4760,4756,-4
BR7-01132,2015/7/29 00:00:00,4615,4607,-8
BR7-01132,2015/7/30 00:00:00,4429,4415,-14
BR7-01132,2015/7/31 00:00:00,4154,4806,652
BR7-01132,2015/8/1 00:00:00,4582,4847,265
BR7-01132,2015/8/2 00:00:00,4591,4846,255
BR7-01132,2015/8/3 00:00:00,4482,4855,373
BR7-01132,2015/8/4 00:00:00,4462,4834,372
BR7-01132,2015/8/5 00:00:00,4464,4795,331
BR7-01132,2015/8/6 00:00:00,4424,4837,413
BR7-01132,2015/8/7 00:00:00,4471,4829,358
BR7-01132,2015/8/8 00:00:00,4451,4843,392
BR7-01132,2015/8/9 00:00:00,4487,4792,305
BR7-01132,2015/8/10 00:00:00,4235,4715,480
BR7-01132,2015/8/11 00:00:00,4486,4856,370
BR7-01132,2015/8/12 00:00:00,4499,4849,350
BR7-01132,2015/8/13 00:00:00,4496,4808,312
BR7-01132,2015/8/14 00:00:00,4427,4850,423
BR7-01132,2015/8/15 00:00:00,4516,4853,337
BR7-01132,2015/8/16 00:00:00,4360,4623,263
BR7-01132,2015/8/17 00:00:00,4489,4749,260
BR7-01132,2015/8/18 00:00:00,4609,4841,232
BR7-01132,2015/8/19 00:00:00,4684,4857,173
BR7-01132,2015/8/20 00:00:00,4652,4843,191
BR7-01132,2015/8/21 00:00:00,4508,4494,-14
BR7-01132,2015/8/21 00:00:00,4406,4841,435
BR7-01132,2015/8/22 00:00:00,4769,4853,84
BR7-01132,2015/8/23 00:00:00,4426,4836,410
BR7-01132,2015/8/24 00:00:00,4653,4854,201
BR7-01132,2015/8/25 00:00:00,4667,4848,181
BR7-01132,2015/8/26 00:00:00,4611,4843,232
BR7-01132,2015/8/27 00:00:00,4597,4856,259
BR7-01133,2015/7/17 00:00:00,4851,4864,13
BR7-01133,2015/7/18 00:00:00,4822,4861,39
BR7-01133,2015/7/19 00:00:00,4782,4863,81
BR7-01133,2015/7/20 00:00:00,4778,4863,85
BR7-01133,2015/7/21 00:00:00,4775,4862,87
BR7-01133,2015/7/22 00:00:00,4769,4864,95
BR7-01133,2015/7/23 00:00:00,4760,4861,101
BR7-01133,2015/7/24 00:00:00,4750,4863,113
BR7-01133,2015/7/25 00:00:00,4759,4862,103
BR7-01133,2015/7/26 00:00:00,4729,4858,129
BR7-01133,2015/7/27 00:00:00,4717,4863,146
BR7-01133,2015/7/28 00:00:00,4695,4861,166
