BR_code,date_time,start_wt,end_wt,diff_wt
BR7-02131,2015/8/12 00:00:00,4500,4848,348
BR7-02131,2015/8/13 00:00:00,4463,4834,371
BR7-02131,2015/8/14 00:00:00,4439,4848,409
BR7-02131,2015/8/15 00:00:00,4467,4853,386
BR7-02131,2015/8/16 00:00:00,4159,4861,702
BR7-02131,2015/8/17 00:00:00,4674,4858,184
BR7-02131,2015/8/18 00:00:00,4339,4828,489
BR7-02131,2015/8/19 00:00:00,4495,4859,364
BR7-02131,2015/8/20 00:00:00,4419,4835,416
BR7-02131,2015/8/21 00:00:00,4267,4268,1
BR7-02131,2015/8/21 00:00:00,4125,4848,723
BR7-02131,2015/8/22 00:00:00,4751,4856,105
BR7-02131,2015/8/23 00:00:00,4233,4833,600
BR7-02131,2015/8/24 00:00:00,4543,4855,312
BR7-02131,2015/8/25 00:00:00,4555,4842,287
BR7-02131,2015/8/26 00:00:00,4471,4845,374
BR7-02131,2015/8/27 00:00:00,4490,4852,362
BR7-02132,2015/7/17 00:00:00,4912,4912,0
BR7-02132,2015/7/18 00:00:00,4863,4863,0
BR7-02132,2015/7/19 00:00:00,4774,4864,90
BR7-02132,2015/7/20 00:00:00,4769,4860,91
BR7-02132,2015/7/21 00:00:00,4763,4864,101
BR7-02132,2015/7/22 00:00:00,4763,4864,101
BR7-02132,2015/7/23 00:00:00,4742,4862,120
BR7-02132,2015/7/24 00:00:00,4723,4864,141
BR7-02132,2015/7/25 00:00:00,4736,4864,128
BR7-02132,2015/7/26 00:00:00,4707,4854,147
BR7-02132,2015/7/27 00:00:00,4707,4863,156
BR7-02132,2015/7/28 00:00:00,4720,4863,143
BR7-02132,2015/7/29 00:00:00,4678,4858,180
BR7-02132,2015/7/30 00:00:00,4663,4853,190
BR7-02132,2015/7/31 00:00:00,4648,4848,200
BR7-02132,2015/8/1 00:00:00,4608,4857,249
BR7-02132,2015/8/2 00:00:00,4614,4853,239
BR7-02132,2015/8/3 00:00:00,4549,4858,309
BR7-02132,2015/8/4 00:00:00,4491,4840,349
BR7-02132,2015/8/5 00:00:00,4466,4854,388
BR7-02132,2015/8/6 00:00:00,4498,4848,350
BR7-02132,2015/8/7 00:00:00,4467,4830,363
BR7-02132,2015/8/8 00:00:00,4425,4845,420
BR7-02132,2015/8/9 00:00:00,4444,4855,411
BR7-02132,2015/8/10 00:00:00,4242,4852,610
BR7-02132,2015/8/11 00:00:00,4597,4859,262
BR7-02132,2015/8/12 00:00:00,4401,4850,449
BR7-02132,2015/8/13 00:00:00,4383,4837,454
BR7-02132,2015/8/14 00:00:00,4366,4854,488
BR7-02132,2015/8/15 00:00:00,4445,4855,410
BR7-02132,2015/8/16 00:00:00,4239,4856,617
BR7-02132,2015/8/17 00:00:00,4670,4857,187
BR7-02132,2015/8/18 00:00:00,4473,4841,368
BR7-02132,2015/8/19 00:00:00,4601,4858,257
BR7-02132,2015/8/20 00:00:00,4513,4838,325
BR7-02132,2015/8/21 00:00:00,4413,4411,-2
BR7-02132,2015/8/21 00:00:00,4295,4853,558
BR7-02132,2015/8/22 00:00:00,4753,4860,107
BR7-02132,2015/8/23 00:00:00,4444,4841,397
BR7-02132,2015/8/24 00:00:00,4652,4858,206
BR7-02132,2015/8/25 00:00:00,4732,4850,118
BR7-02132,2015/8/26 00:00:00,4630,4849,219
BR7-02132,2015/8/27 00:00:00,4665,4852,187
BR7-02133,2015/7/17 00:00:00,4921,4921,0
BR7-02133,2015/7/18 00:00:00,4877,4877,0
BR7-02133,2015/7/19 00:00:00,4799,4864,65
BR7-02133,2015/7/20 00:00:00,4783,4864,81
BR7-02133,2015/7/21 00:00:00,4785,4862,77
BR7-02133,2015/7/22 00:00:00,4783,4865,82
BR7-02133,2015/7/23 00:00:00,4765,4865,100
BR7-02133,2015/7/24 00:00:00,4752,4865,113
BR7-02133,2015/7/25 00:00:00,4788,4865,77
BR7-02133,2015/7/26 00:00:00,4741,4860,119
BR7-02133,2015/7/27 00:00:00,4758,4863,105
BR7-02133,2015/7/28 00:00:00,4747,4863,116
BR7-02133,2015/7/29 00:00:00,4715,4859,144
BR7-02133,2015/7/30 00:00:00,4727,4855,128
BR7-02133,2015/7/31 00:00:00,4715,4852,137
BR7-02133,2015/8/1 00:00:00,4647,4861,214
BR7-02133,2015/8/2 00:00:00,4687,4858,171
BR7-02133,2015/8/3 00:00:00,4626,4860,234
BR7-02133,2015/8/4 00:00:00,4601,4845,244
BR7-02133,2015/8/5 00:00:00,4580,4852,272
BR7-02133,2015/8/6 00:00:00,4575,4854,279
BR7-02133,2015/8/7 00:00:00,4538,4837,299
BR7-02133,2015/8/8 00:00:00,4500,4846,346
BR7-02133,2015/8/9 00:00:00,4526,4854,328
BR7-02133,2015/8/10 00:00:00,4437,4840,403
BR7-02133,2015/8/11 00:00:00,4570,4858,288
BR7-02133,2015/8/12 00:00:00,4485,4848,363
BR7-02133,2015/8/13 00:00:00,4460,4842,382
BR7-02133,2015/8/14 00:00:00,4475,4846,371
BR7-02133,2015/8/15 00:00:00,4616,4840,224
BR7-02133,2015/8/16 00:00:00,4392,4825,433
BR7-02133,2015/8/17 00:00:00,4655,4841,186
BR7-02133,2015/8/18 00:00:00,4505,4858,353
BR7-02133,2015/8/19 00:00:00,4582,4844,262
BR7-02133,2015/8/20 00:00:00,4706,4834,128
BR7-02133,2015/8/21 00:00:00,4304,4278,-26
BR7-02133,2015/8/21 00:00:00,4127,4820,693
BR7-02133,2015/8/22 00:00:00,4924,4924,0
BR7-02133,2015/8/23 00:00:00,4510,4809,299
BR7-02133,2015/8/24 00:00:00,4662,4833,171
BR7-02133,2015/8/25 00:00:00,4466,4825,359
BR7-02133,2015/8/26 00:00:00,4696,4839,143
BR7-02133,2015/8/27 00:00:00,4454,4840,386
BR7-02134,2015/7/17 00:00:00,4908,4908,0
BR7-02134,2015/7/18 00:00:00,4867,4867,0
BR7-02134,2015/7/19 00:00:00,4792,4866,74
BR7-02134,2015/7/20 00:00:00,4787,4859,72
BR7-02134,2015/7/21 00:00:00,4783,4862,79
BR7-02134,2015/7/22 00:00:00,4780,4865,85
BR7-02134,2015/7/23 00:00:00,4773,4863,90
BR7-02134,2015/7/24 00:00:00,4769,4865,96
BR7-02134,2015/7/25 00:00:00,4778,4864,86
BR7-02134,2015/7/26 00:00:00,4751,4859,108
BR7-02134,2015/7/27 00:00:00,4747,4863,116
BR7-02134,2015/7/28 00:00:00,4734,4862,128
BR7-02134,2015/7/29 00:00:00,4714,4855,141
BR7-02134,2015/7/30 00:00:00,4693,4857,164
BR7-02134,2015/7/31 00:00:00,4680,4852,172
BR7-02134,2015/8/1 00:00:00,4654,4855,201
BR7-02134,2015/8/2 00:00:00,4652,4858,206
BR7-02134,2015/8/3 00:00:00,4600,4854,254
BR7-02134,2015/8/4 00:00:00,4552,4845,293
BR7-02134,2015/8/5 00:00:00,4536,4859,323
BR7-02134,2015/8/6 00:00:00,4527,4851,324
BR7-02134,2015/8/7 00:00:00,4521,4835,314
BR7-02134,2015/8/8 00:00:00,4457,4844,387
BR7-02134,2015/8/9 00:00:00,4476,4851,375
BR7-02134,2015/8/10 00:00:00,4268,4853,585
BR7-02134,2015/8/11 00:00:00,4622,4861,239
BR7-02134,2015/8/12 00:00:00,4442,4847,405
BR7-02134,2015/8/13 00:00:00,4415,4842,427
BR7-02134,2015/8/14 00:00:00,4405,4854,449
BR7-02134,2015/8/15 00:00:00,4473,4858,385
BR7-02134,2015/8/16 00:00:00,4250,4854,604
BR7-02134,2015/8/17 00:00:00,4714,4856,142
BR7-02134,2015/8/18 00:00:00,4514,4838,324
BR7-02134,2015/8/19 00:00:00,4544,4856,312
BR7-02134,2015/8/20 00:00:00,4549,4843,294
BR7-02134,2015/8/21 00:00:00,4408,4411,3
BR7-02134,2015/8/21 00:00:00,4286,4851,565
BR7-02134,2015/8/22 00:00:00,4763,4864,101
BR7-02134,2015/8/23 00:00:00,4448,4839,391
BR7-02134,2015/8/24 00:00:00,4627,4857,230
BR7-02134,2015/8/25 00:00:00,4635,4850,215
BR7-02134,2015/8/26 00:00:00,4587,4854,267
BR7-02134,2015/8/27 00:00:00,4602,4857,255
BR7-03111,2015/7/17 00:00:00,4956,4956,0
BR7-03111,2015/7/18 00:00:00,4912,4912,0
BR7-03111,2015/7/19 00:00:00,4836,4863,27
BR7-03111,2015/7/20 00:00:00,4785,4863,78
BR7-03111,2015/7/21 00:00:00,4781,4863,82
BR7-03111,2015/7/22 00:00:00,4779,4865,86
BR7-03111,2015/7/23 00:00:00,4762,4861,99
BR7-03111,2015/7/24 00:00:00,4746,4864,118
BR7-03111,2015/7/25 00:00:00,4757,4864,107
BR7-03111,2015/7/26 00:00:00,4733,4856,123
BR7-03111,2015/7/27 00:00:00,4725,4863,138
BR7-03111,2015/7/28 00:00:00,4704,4862,158
BR7-03111,2015/7/29 00:00:00,4679,4854,175
BR7-03111,2015/7/30 00:00:00,4658,4851,193
BR7-03111,2015/7/31 00:00:00,4620,4842,222
BR7-03111,2015/8/1 00:00:00,4583,4854,271
BR7-03111,2015/8/2 00:00:00,4582,4848,266
BR7-03111,2015/8/3 00:00:00,4520,4859,339
BR7-03111,2015/8/4 00:00:00,4481,4834,353
BR7-03111,2015/8/5 00:00:00,4468,4853,385
BR7-03111,2015/8/6 00:00:00,4486,4845,359
BR7-03111,2015/8/7 00:00:00,4481,4823,342
BR7-03111,2015/8/8 00:00:00,4436,4843,407
BR7-03111,2015/8/9 00:00:00,4488,4852,364
BR7-03111,2015/8/10 00:00:00,4324,4847,523
BR7-03111,2015/8/11 00:00:00,4645,4850,205
BR7-03111,2015/8/12 00:00:00,4465,4818,353
BR7-03111,2015/8/13 00:00:00,4397,4815,418
BR7-03111,2015/8/14 00:00:00,4393,4844,451
BR7-03111,2015/8/15 00:00:00,4466,4845,379
BR7-03111,2015/8/16 00:00:00,4252,4836,584
BR7-03111,2015/8/17 00:00:00,4645,4841,196
BR7-03111,2015/8/18 00:00:00,4448,4833,385
BR7-03111,2015/8/19 00:00:00,4415,4856,441
BR7-03111,2015/8/20 00:00:00,4515,4841,326
BR7-03111,2015/8/21 00:00:00,4363,4833,470
BR7-03111,2015/8/21 00:00:00,4674,4869,195
BR7-03111,2015/8/22 00:00:00,4748,4860,112
BR7-03111,2015/8/23 00:00:00,4320,4834,514
BR7-03111,2015/8/24 00:00:00,4509,4851,342
BR7-03111,2015/8/25 00:00:00,4557,4842,285
BR7-03111,2015/8/26 00:00:00,4458,4842,384
BR7-03111,2015/8/27 00:00:00,4492,4859,367
BR7-03112,2015/7/17 00:00:00,4916,4916,0
BR7-03112,2015/7/18 00:00:00,4876,4876,0
BR7-03112,2015/7/19 00:00:00,4796,4863,67
BR7-03112,2015/7/20 00:00:00,4782,4860,78
BR7-03112,2015/7/21 00:00:00,4779,4860,81
BR7-03112,2015/7/22 00:00:00,4774,4862,88
BR7-03112,2015/7/23 00:00:00,4762,4858,96
BR7-03112,2015/7/24 00:00:00,4745,4862,117
BR7-03112,2015/7/25 00:00:00,4750,4863,113
BR7-03112,2015/7/26 00:00:00,4721,4859,138
BR7-03112,2015/7/27 00:00:00,4709,4862,153
BR7-03112,2015/7/28 00:00:00,4709,4860,151
BR7-03112,2015/7/29 00:00:00,4669,4853,184
BR7-03112,2015/7/30 00:00:00,4700,4842,142
BR7-03112,2015/7/31 00:00:00,4565,4824,259
BR7-03112,2015/8/1 00:00:00,4647,4624,-23
BR7-03112,2015/8/2 00:00:00,4244,4698,454
BR7-03112,2015/8/3 00:00:00,4355,4944,589
BR7-03112,2015/8/4 00:00:00,4511,4832,321
BR7-03112,2015/8/5 00:00:00,4534,4873,339
BR7-03112,2015/8/6 00:00:00,4316,4832,516
BR7-03112,2015/8/7 00:00:00,4462,4817,355
BR7-03112,2015/8/8 00:00:00,4542,4863,321
BR7-03112,2015/8/9 00:00:00,4433,4845,412
BR7-03112,2015/8/10 00:00:00,4480,4647,167
BR7-03112,2015/8/11 00:00:00,4076,4838,762
BR7-03112,2015/8/12 00:00:00,4886,4886,0
BR7-03112,2015/8/13 00:00:00,4637,4855,218
BR7-03112,2015/8/14 00:00:00,4142,4848,706
BR7-03112,2015/8/15 00:00:00,4889,4889,0
BR7-03112,2015/8/16 00:00:00,4129,4121,-8
BR7-03112,2015/8/17 00:00:00,4071,4848,777
BR7-03112,2015/8/18 00:00:00,4606,4856,250
BR7-03112,2015/8/19 00:00:00,4517,4853,336
BR7-03112,2015/8/20 00:00:00,4560,4838,278
BR7-03112,2015/8/21 00:00:00,4424,4421,-3
BR7-03112,2015/8/21 00:00:00,4303,4857,554
BR7-03112,2015/8/22 00:00:00,4750,4859,109
BR7-03112,2015/8/23 00:00:00,4367,4838,471
BR7-03112,2015/8/24 00:00:00,4586,4858,272
BR7-03112,2015/8/25 00:00:00,4571,4845,274
BR7-03112,2015/8/26 00:00:00,4531,4850,319
BR7-03112,2015/8/27 00:00:00,4525,4859,334
BR7-03113,2015/7/17 00:00:00,4916,4916,0
BR7-03113,2015/7/18 00:00:00,4868,4868,0
BR7-03113,2015/7/19 00:00:00,4786,4862,76
BR7-03113,2015/7/20 00:00:00,4776,4861,85
BR7-03113,2015/7/21 00:00:00,4775,4865,90
BR7-03113,2015/7/22 00:00:00,4777,4864,87
BR7-03113,2015/7/23 00:00:00,4763,4862,99
BR7-03113,2015/7/24 00:00:00,4757,4864,107
BR7-03113,2015/7/25 00:00:00,4773,4863,90
BR7-03113,2015/7/26 00:00:00,4741,4857,116
BR7-03113,2015/7/27 00:00:00,4740,4863,123
BR7-03113,2015/7/28 00:00:00,4706,4864,158
BR7-03113,2015/7/29 00:00:00,4707,4855,148
BR7-03113,2015/7/30 00:00:00,4691,4853,162
BR7-03113,2015/7/31 00:00:00,4674,4850,176
BR7-03113,2015/8/1 00:00:00,4654,4853,199
BR7-03113,2015/8/2 00:00:00,4648,4858,210
BR7-03113,2015/8/3 00:00:00,4593,4854,261
BR7-03113,2015/8/4 00:00:00,4573,4842,269
BR7-03113,2015/8/5 00:00:00,4535,4857,322
BR7-03113,2015/8/6 00:00:00,4608,4819,211
BR7-03113,2015/8/7 00:00:00,4584,4568,-16
BR7-03113,2015/8/8 00:00:00,4431,4844,413
BR7-03113,2015/8/9 00:00:00,4523,4854,331
BR7-03113,2015/8/10 00:00:00,4380,4853,473
BR7-03113,2015/8/11 00:00:00,4631,4863,232
BR7-03113,2015/8/12 00:00:00,4475,4846,371
BR7-03113,2015/8/13 00:00:00,4467,4844,377
BR7-03113,2015/8/14 00:00:00,4474,4858,384
BR7-03113,2015/8/15 00:00:00,4526,4858,332
BR7-03113,2015/8/16 00:00:00,4392,4858,466
BR7-03113,2015/8/17 00:00:00,4690,4861,171
BR7-03113,2015/8/18 00:00:00,4412,4835,423
BR7-03113,2015/8/19 00:00:00,4577,4861,284
BR7-03113,2015/8/20 00:00:00,4541,4842,301
BR7-03113,2015/8/21 00:00:00,4425,4426,1
BR7-03113,2015/8/21 00:00:00,4308,4855,547
BR7-03113,2015/8/22 00:00:00,4738,4859,121
BR7-03113,2015/8/23 00:00:00,4368,4836,468
BR7-03113,2015/8/24 00:00:00,4583,4853,270
BR7-03113,2015/8/25 00:00:00,4571,4846,275
BR7-03113,2015/8/26 00:00:00,4526,4844,318
BR7-03113,2015/8/27 00:00:00,4512,4855,343
BR7-03114,2015/7/17 00:00:00,4828,4864,36
BR7-03114,2015/7/18 00:00:00,4813,4860,47
BR7-03114,2015/7/19 00:00:00,4768,4863,95
BR7-03114,2015/7/20 00:00:00,4765,4864,99
BR7-03114,2015/7/21 00:00:00,4761,4862,101
BR7-03114,2015/7/22 00:00:00,4756,4865,109
BR7-03114,2015/7/23 00:00:00,4734,4860,126
BR7-03114,2015/7/24 00:00:00,4706,4863,157
BR7-03114,2015/7/25 00:00:00,4741,4860,119
BR7-03114,2015/7/26 00:00:00,4692,4860,168
BR7-03114,2015/7/27 00:00:00,4715,4863,148
BR7-03114,2015/7/28 00:00:00,4721,4863,142
BR7-03114,2015/7/29 00:00:00,4675,4854,179
BR7-03114,2015/7/30 00:00:00,4665,4852,187
BR7-03114,2015/7/31 00:00:00,4636,4852,216
BR7-03114,2015/8/1 00:00:00,4630,4857,227
BR7-03114,2015/8/2 00:00:00,4642,4856,214
BR7-03114,2015/8/3 00:00:00,4594,4840,246
BR7-03114,2015/8/4 00:00:00,4509,4840,331
BR7-03114,2015/8/5 00:00:00,4546,4826,280
BR7-03114,2015/8/6 00:00:00,4511,4850,339
BR7-03114,2015/8/7 00:00:00,4503,4830,327
BR7-03114,2015/8/8 00:00:00,4439,4839,400
BR7-03114,2015/8/9 00:00:00,4460,4855,395
BR7-03114,2015/8/10 00:00:00,4322,4844,522
BR7-03114,2015/8/11 00:00:00,4669,4858,189
BR7-03114,2015/8/12 00:00:00,4424,4845,421
BR7-03114,2015/8/13 00:00:00,4431,4841,410
BR7-03114,2015/8/14 00:00:00,4446,4842,396
BR7-03114,2015/8/15 00:00:00,4470,4847,377
BR7-03114,2015/8/16 00:00:00,4266,4861,595
BR7-03114,2015/8/17 00:00:00,4680,4851,171
BR7-03114,2015/8/18 00:00:00,4465,4834,369
BR7-03114,2015/8/19 00:00:00,4592,4848,256
BR7-03114,2015/8/20 00:00:00,4504,4836,332
BR7-03114,2015/8/21 00:00:00,4391,4388,-3
BR7-03114,2015/8/21 00:00:00,4259,4849,590
BR7-03114,2015/8/22 00:00:00,4744,4856,112
BR7-03114,2015/8/23 00:00:00,4394,4836,442
BR7-03114,2015/8/24 00:00:00,4587,4857,270
BR7-03114,2015/8/25 00:00:00,4583,4851,268
BR7-03114,2015/8/26 00:00:00,4519,4846,327
BR7-03114,2015/8/27 00:00:00,4526,4857,331
BR7-03121,2015/7/17 00:00:00,4873,4873,0
BR7-03121,2015/7/18 00:00:00,4833,4862,29
BR7-03121,2015/7/19 00:00:00,4790,4865,75
BR7-03121,2015/7/20 00:00:00,4787,4863,76
BR7-03121,2015/7/21 00:00:00,4786,4862,76
BR7-03121,2015/7/22 00:00:00,4780,4867,87
BR7-03121,2015/7/23 00:00:00,4778,4862,84
BR7-03121,2015/7/24 00:00:00,4764,4862,98
BR7-03121,2015/7/25 00:00:00,4773,4863,90
BR7-03121,2015/7/26 00:00:00,4747,4857,110
BR7-03121,2015/7/27 00:00:00,4745,4863,118
BR7-03121,2015/7/28 00:00:00,4721,4862,141
BR7-03121,2015/7/29 00:00:00,4710,4858,148
BR7-03121,2015/7/30 00:00:00,4714,4853,139
BR7-03121,2015/7/31 00:00:00,4641,4849,208
BR7-03121,2015/8/1 00:00:00,4670,4855,185
BR7-03121,2015/8/2 00:00:00,4632,4845,213
BR7-03121,2015/8/3 00:00:00,4589,4856,267
BR7-03121,2015/8/4 00:00:00,4674,4830,156
BR7-03121,2015/8/5 00:00:00,4557,4835,278
BR7-03121,2015/8/6 00:00:00,4490,4852,362
BR7-03121,2015/8/7 00:00:00,4614,4841,227
BR7-03121,2015/8/8 00:00:00,4546,4853,307
BR7-03121,2015/8/9 00:00:00,4536,4855,319
BR7-03121,2015/8/10 00:00:00,4551,4830,279
BR7-03121,2015/8/11 00:00:00,4593,4844,251
BR7-03121,2015/8/12 00:00:00,4438,4855,417
BR7-03121,2015/8/13 00:00:00,4523,4851,328
BR7-03121,2015/8/14 00:00:00,4497,4828,331
BR7-03121,2015/8/15 00:00:00,4496,4848,352
BR7-03121,2015/8/16 00:00:00,4340,4846,506
BR7-03121,2015/8/17 00:00:00,4707,4856,149
BR7-03121,2015/8/18 00:00:00,4508,4818,310
BR7-03121,2015/8/19 00:00:00,4572,4845,273
BR7-03121,2015/8/20 00:00:00,4571,4821,250
BR7-03121,2015/8/21 00:00:00,4452,4442,-10
BR7-03121,2015/8/21 00:00:00,4315,4853,538
BR7-03121,2015/8/22 00:00:00,4833,4833,0
BR7-03121,2015/8/23 00:00:00,4369,4817,448
BR7-03121,2015/8/24 00:00:00,4644,4848,204
BR7-03121,2015/8/25 00:00:00,4618,4841,223
BR7-03121,2015/8/26 00:00:00,4602,4832,230
BR7-03121,2015/8/27 00:00:00,4563,4846,283
BR7-03122,2015/7/17 00:00:00,4899,4899,0
BR7-03122,2015/7/18 00:00:00,4852,4863,11
BR7-03122,2015/7/19 00:00:00,4783,4864,81
BR7-03122,2015/7/20 00:00:00,4776,4864,88
BR7-03122,2015/7/21 00:00:00,4775,4865,90
BR7-03122,2015/7/22 00:00:00,4775,4866,91
BR7-03122,2015/7/23 00:00:00,4747,4861,114
BR7-03122,2015/7/24 00:00:00,4724,4863,139
BR7-03122,2015/7/25 00:00:00,4737,4863,126
BR7-03122,2015/7/26 00:00:00,4709,4857,148
BR7-03122,2015/7/27 00:00:00,4711,4862,151
BR7-03122,2015/7/28 00:00:00,4707,4861,154
BR7-03122,2015/7/29 00:00:00,4674,4855,181
BR7-03122,2015/7/30 00:00:00,4677,4850,173
BR7-03122,2015/7/31 00:00:00,4634,4845,211
BR7-03122,2015/8/1 00:00:00,4626,4857,231
BR7-03122,2015/8/2 00:00:00,4664,4854,190
BR7-03122,2015/8/3 00:00:00,4627,4863,236
BR7-03122,2015/8/4 00:00:00,4625,4849,224
BR7-03122,2015/8/5 00:00:00,4627,4848,221
BR7-03122,2015/8/6 00:00:00,4599,4831,232
BR7-03122,2015/8/7 00:00:00,4468,4835,367
BR7-03122,2015/8/8 00:00:00,4495,4853,358
BR7-03122,2015/8/9 00:00:00,4636,4862,226
BR7-03122,2015/8/10 00:00:00,4189,4852,663
BR7-03122,2015/8/11 00:00:00,4834,4862,28
BR7-03122,2015/8/12 00:00:00,4426,4846,420
BR7-03122,2015/8/13 00:00:00,4414,4833,419
BR7-03122,2015/8/14 00:00:00,4349,4855,506
BR7-03122,2015/8/15 00:00:00,4433,4851,418
BR7-03122,2015/8/16 00:00:00,4226,4846,620
BR7-03122,2015/8/17 00:00:00,4708,4849,141
BR7-03122,2015/8/18 00:00:00,4408,4818,410
BR7-03122,2015/8/19 00:00:00,4561,4843,282
BR7-03122,2015/8/20 00:00:00,4422,4832,410
BR7-03122,2015/8/21 00:00:00,4314,4311,-3
BR7-03122,2015/8/21 00:00:00,4175,4857,682
BR7-03122,2015/8/22 00:00:00,4745,4855,110
BR7-03122,2015/8/23 00:00:00,4307,4843,536
BR7-03122,2015/8/24 00:00:00,4587,4859,272
BR7-03122,2015/8/25 00:00:00,4578,4848,270
BR7-03122,2015/8/26 00:00:00,4475,4849,374
BR7-03122,2015/8/27 00:00:00,4482,4857,375
BR7-03123,2015/7/17 00:00:00,4846,4865,19
BR7-03123,2015/7/18 00:00:00,4821,4862,41
BR7-03123,2015/7/19 00:00:00,4778,4861,83
BR7-03123,2015/7/20 00:00:00,4773,4864,91
BR7-03123,2015/7/21 00:00:00,4778,4862,84
BR7-03123,2015/7/22 00:00:00,4772,4865,93
BR7-03123,2015/7/23 00:00:00,4757,4862,105
BR7-03123,2015/7/24 00:00:00,4745,4862,117
BR7-03123,2015/7/25 00:00:00,4773,4863,90
BR7-03123,2015/7/26 00:00:00,4729,4857,128
BR7-03123,2015/7/27 00:00:00,4735,4861,126
BR7-03123,2015/7/28 00:00:00,4712,4860,148
BR7-03123,2015/7/29 00:00:00,4693,4851,158
BR7-03123,2015/7/30 00:00:00,4649,4854,205
BR7-03123,2015/7/31 00:00:00,4683,4845,162
BR7-03123,2015/8/1 00:00:00,4565,4852,287
BR7-03123,2015/8/2 00:00:00,4609,4850,241
BR7-03123,2015/8/3 00:00:00,4553,4848,295
BR7-03123,2015/8/4 00:00:00,4519,4840,321
BR7-03123,2015/8/5 00:00:00,4612,4855,243
BR7-03123,2015/8/6 00:00:00,4656,4855,199
BR7-03123,2015/8/7 00:00:00,4715,4847,132
BR7-03123,2015/8/8 00:00:00,4565,4848,283
BR7-03123,2015/8/9 00:00:00,4606,4861,255
BR7-03123,2015/8/10 00:00:00,4560,4851,291
BR7-03123,2015/8/11 00:00:00,4647,4855,208
BR7-03123,2015/8/12 00:00:00,4524,4848,324
BR7-03123,2015/8/13 00:00:00,4517,4845,328
BR7-03123,2015/8/14 00:00:00,4564,4847,283
BR7-03123,2015/8/15 00:00:00,4571,4845,274
BR7-03123,2015/8/16 00:00:00,4414,4847,433
BR7-03123,2015/8/17 00:00:00,4712,4852,140
BR7-03123,2015/8/18 00:00:00,4517,4833,316
BR7-03123,2015/8/19 00:00:00,4637,4854,217
BR7-03123,2015/8/20 00:00:00,4653,4836,183
BR7-03123,2015/8/21 00:00:00,4469,4454,-15
BR7-03123,2015/8/21 00:00:00,4399,4836,437
BR7-03123,2015/8/22 00:00:00,4765,4849,84
BR7-03123,2015/8/23 00:00:00,4523,4824,301
BR7-03123,2015/8/24 00:00:00,4643,4839,196
